claim_id,external_claim_id,title,description,url,verdict_date,keywords,domain,main_category,secondary_category,verdict
404,,Did Missouri Republicans Pass a Law Lowering the St. Louis Minimum Wage from $10 to $7.70?,Missouri Republicans passed a bill to lower the minimum wage in St. Louis from $10 an hour to $7.70.,https://www.snopes.com/fact-check/missouri-republicans-pass-law-lowering-minimum-wage/,2018-07-25 00:00:00,louis Minimum Wage $7.70|| Missouri Minimum Wage $7.70|| Missouri lower Minimum Wage,Claim,Fact Check,Politics,TRUE
405,,Did Elizabeth Holtzman Send DHS Secretary Kirstjen Nielsen a Strongly-Worded Resignation?,"In July 2018, former Congresswoman Elizabeth Holtzman wrote a strongly-worded letter of resignation from the Homeland Security Advisory Council which went viral on social media.",https://www.snopes.com/fact-check/elizabeth-holtzman-homeland-security-letter/,2018-07-24 00:00:00,Elizabeth Holtzman resignation|| Elizabeth Holtzman letter|| Holtzman letter DHS|| elizabeth Holtzman resigns,Claim,Fact Check,Politics,TRUE
406,,Did an Arizona State Senate Candidate Fatally Shoot His Mother?,Arizona State Senate candidate Bobby Wilson fatally shot his mother in 1963.,https://www.snopes.com/fact-check/bobby-wilson-shooting/,2018-07-23 00:00:00,Bobby Wilson mother|| arizona senate killed mother|| arizona senate murdered mother|| bobby wilson killed mother,Claim,Fact Check,Politics,TRUE
407,,Did a Portland Art Gallery Display an Artwork Depicting President Trump’s Throat Being Slit?,A Portland at gallery displayed an artwork that depicted President Trump's throat being slit with a knife.,https://www.snopes.com/fact-check/portland-gallery-trump-knife/,2018-07-22 00:00:00,Portland Art trump throat|| Portland gallery trump|| gallery trump slit throat|| one grand gallery trump|| one grand gallery portland|| trump throat portland,Claim,Fact Check,Controversy,TRUE
408,,Did a Russian Asbestos Company Put Trump’s Face on Their Product?,"A Russian asbestos company placed a seal with the face of President Donald Trump on their product with the note ""Approved by Donald Trump, 45th President of the United States.""",https://www.snopes.com/fact-check/russian-asbestos-trump_face/,2018-07-20 00:00:00,approved trump Asbestos russia|| Trump Uralasbest|| approved 45th trump asbestos,Claim,Fact Check,Politics,TRUE
409,,Is the Mandalay Bay Hotel in Las Vegas Suing Mass Shooting Victims?,"Mandalay Bay, the Las Vegas hotel from which a gunman opened fire on a concert crowd of 20,000, filed lawsuits against mass shooting victims.",https://www.snopes.com/fact-check/mandalay-bay-suing-mass-shooting-victims/,2018-07-17 00:00:00,Mandalay Bay lawsuit|| vegas survivors lawsuit|| vegas mgm suing|| mgm lawsuit survivors,Claim,Fact Check,Politics,TRUE
410,,Are Federal HIV Treatment Funds Being Used for Immigrant Internment?,The Department of Health and Human Services requested that funding for the Ryan White HIV/AIDS Program be used for detainment of immigrant children.,https://www.snopes.com/fact-check/hiv-treatment-funds-immigrants/,2018-07-13 00:00:00,immigrants funds ryan white|| immigrants funds hiv|| immigrant children funds hiv|| migrant divert funds hiv|| migrant ryan white,Claim,Fact Check,Politics,TRUE
411,,Did a Man Harass a Woman for Wearing a ‘Puerto Rico’ T-Shirt in the United States?,A viral video shows an Illinois man harassing a woman in a public park for wearing a t-shirt bearing the flag of Puerto Rico.,https://www.snopes.com/fact-check/puerto-rico-shirt-harassment/,2018-07-12 00:00:00,Illinois puerto rican tshirt|| woman puerto rican tshirt|| harassed puerto rican shirt|| harass puerto rican shirt,Claim,Fact Check,Politics,TRUE
412,,Did a Pride of Lions Kill and Eat a Suspected Poacher in South Africa?,"In February 2018, a pride of lions killed and ate a man suspected of being a poacher near Kruger National Park in South Africa.",https://www.snopes.com/fact-check/lions-kill-poacher-south-africa/,2018-07-12 00:00:00,pride lions kill poacher|| lions kill poacher kruger|| lions kill poacher south|| lions eat poacher,Claim,Fact Check,Critter Country,TRUE
413,,Has the Trump Administration Launched an Immigrant ‘Denaturalization’ Task Force?,"A new U.S. Citizenship and Immigration Services task force is charged with identifying naturalized citizens who cheated on their applications and seeking the revocation of their citizenship, a process known as ""denaturalization.""",https://www.snopes.com/fact-check/denaturalization-task-force/,2018-07-12 00:00:00,Denaturalization Task Force|| trump Denaturalization Task Force|| trump Denaturalization|| trump cheated naturalized citizens,Claim,Fact Check,Politics,TRUE
414,,Did Trump Refer to His Mouth as a Musical Instrument ‘Hopefully’ Attached to the Brain?,"In a 2018 rally, President Trump compared his mouth to Elton John’s organ, adding that the brain is “hopefully attached to the mouth.”",https://www.snopes.com/fact-check/trump-mouth-musical-instrument/,2018-07-06 00:00:00,trump mouth instrument attached|| trump mouth elton john|| trump elton mouth brain|| trump elton mouth,Claim,Fact Check,Quotes,TRUE
415,,Did a Python Swallow a Woman in Indonesia?,"In June 2018, a reticulated python swallowed and killed a woman in an Indonesian village.",https://www.snopes.com/fact-check/python-swallows-woman-indonesia/,2018-07-05 00:00:00,python swallowed woman|| indonesia python swallowed woman|| indonesia python woman||,Claim,Fact Check,Critter Country,TRUE
416,,The Longest Total Lunar Eclipse of the 21st Century Will Occur on July 27,A lunar eclipse occurring on 27 July 2018 will be the longest duration total lunar eclipse of the 21st century.,https://www.snopes.com/fact-check/longest-lunar-eclipse/,2018-07-05 00:00:00,longest lunar eclipse 2018|| longest lunar eclipse century|| longest eclipse century|| longest eclipse july,Claim,Fact Check,Science,TRUE
417,,Could Maxine Waters Subpoena Trump’s Bank Records If Democrats Take the House?,"If Democrats gain a majority in the House of Representatives,  Maxine Waters could become chair of a committee that has the power to subpoena President Trump’s bank records.",https://www.snopes.com/fact-check/maxine-waters-subpoena-trump/,2018-07-02 00:00:00,Maxine Waters Subpoena Trump|| Democrat Maxine Subpoena Trump|| Maxine Subpoena Trump bank,Claim,Fact Check,Politics,TRUE
418,,Did a Priest in France Slap a Baby During a Baptism Ceremony?,"In June 2018, a priest in France slapped a baby in the face during a baptism.",https://www.snopes.com/fact-check/priest-france-slaps-baby-baptism/,2018-07-01 00:00:00,priest baptism slap|| french priest baptism slap|| french baptism slap,Claim,Fact Check,Viral Phenomena,TRUE
419,,‘Pawn Stars’ Personality Richard Harrison Dies at 77,"Richard Harrison, known as the ""the Old Man"" on ""Pawn Stars,"" passed away in June 2018.",https://www.snopes.com/fact-check/richard-harrison-pawn-stars-death/,2018-06-25 00:00:00,Richard Harrison Dies|| Richard Harrison 77|| Richard Harrison died|| old man harrison 77|| old man harrison 77,Claim,Fact Check,Entertainment,TRUE
420,,Is the Trump Administration Paying Southwest Key $458 Million to Run Immigrant Child Detention Centers?,"The Trump administration is paying Southwest Key $458 million to run immigrant child detention centers, and its CEO earns a $1.5 million salary.",https://www.snopes.com/fact-check/is-trump-administration-southwest-key-458-million/,2018-06-22 00:00:00,Southwest Key $458 Million|| immigrant $458 Million|| immigrant children $458 Million|| Southwest Key immigrant ceo,Claim,Fact Check,Politics,TRUE
421,,Did an Oregon Department of Transportation Employee Say That Immigrants Should be ‘Shot at the Border’?,"In June 2018, Oregon DOT employee Lori McAllen said immigrants into the United States should be shot at the border with Mexico.",https://www.snopes.com/fact-check/lori-mcallen-shoot-immigrants/,2018-06-21 00:00:00,Oregon shoot at border|| Oregon immigrants shot border|| lori mcallen immigrants border|| lori mcallen shoot border,Claim,Fact Check,Viral Phenomena,TRUE
422,,Did Melania Trump Wear This Jacket on Her Way to Visit Children Separated from Their Families?,"First Lady Melania Trump wore a jacket with ""I DON'T REALLY CARE DO U?"" emblazoned on the back on her way to visit immigrant kids.",https://www.snopes.com/fact-check/melania-trump-wear-jacket-visiting-children-separated-families/,2018-06-21 00:00:00,Melania Trump jacket|| flotus don't care jacket|| melania don't care jacket|| melania don't care texas,Claim,Fact Check,Fauxtography,TRUE
423,,Did Methodists Bring Church Charges Against Jeff Sessions?,"In June 2018, members of the United Methodist Church brought church charges, including child abuse, against Attorney General Jeff Sessions.",https://www.snopes.com/fact-check/methodists-jeff-sessions-child-abuse-immigration/,2018-06-20 00:00:00,methodist charges Jeff Sessions|| church charges Jeff Sessions|| church Jeff Sessions abuse|| church Attorney Sessions abuse,Claim,Fact Check,Politics,TRUE
424,,Did Peter Fonda Suggest That Barron Trump Should Be Kidnapped?,"In June 2018, the actor Peter Fonda suggested in a tweet that Barron Trump should be kidnapped, as a protest against the president's immigration policy.",https://www.snopes.com/fact-check/peter-fonda-barron-trump/,2018-06-20 00:00:00,peter fonda barron kidnap|| fonda barron kidnapped|| fonda trump son kidnapped|| fonda trump son kidnap|| fonda trump son,Claim,Fact Check,Politics,TRUE
425,,Is Stephen Miller a Descendant of Asylum Seekers Who Fled Anti-Semitic Violence?,Stephen Miller — a principal architect of the Trump administration’s immigration policy — is the descendant of asylum seekers who escaped anti-Jewish persecution in Eastern Europe.,https://www.snopes.com/fact-check/stephen-miller-descendant-asylum-seekers-fled-anti-semitic-violence/,2018-06-20 00:00:00,Stephen Miller descendant|| Stephen Miller grandparents|| Stephen Miller ancestors,Claim,Fact Check,Politics,TRUE
426,,Did a Flight Attendant Post an Account of a Redeye Flight Full of Unaccompanied Migrant Children?,Facebook posts by commercial flight attendants describe their experiences working on flights transporting unaccompanied immigrant children to detention facilities.,https://www.snopes.com/fact-check/flight-attendant-redeye-immigrant-children/,2018-06-20 00:00:00,Flight Attendant Migrant|| flight attendant 16 children|| flight miami immigrant chikdren,Claim,Fact Check,Controversy,TRUE
427,,Did the Obama Administration Place Immigrant Children With Human Traffickers?,The Obama administration placed immigrant children with human traffickers.,https://www.snopes.com/fact-check/did-obama-administration-children-human-traffickers/,2018-06-20 00:00:00,obama Immigrant Children Traffickers|| obama Children Traffickers|| obama immigrant Children slaves,Claim,Fact Check,Politics,TRUE
