claim,rating,url,title,sub-category,main-category,date
,,https://www.snopes.com/ap/2018/01/18/prosecutor-parents-chained-children-months-time/,Prosecutor: Parents Chained Children for Months at a Time,Crime,Associated Press,18 January 2018
"Eyewitness testimony confirms that there was a second shooter during the Parkland, Florida school shooting on 14 February 2018.",False,https://www.snopes.com/fact-check/does-eyewitness-testimony-second-parkland-shooter/,Eyewitness Testimony Confirms a Second Parkland Shooter?,Crime,Fact Check,19 February 2018
One or more U.S. presidents (or members of their families) kept live alligators either in the White House or on its grounds.,Unproven,https://www.snopes.com/fact-check/alligators-white-house-pets/,Were Alligators Ever Kept as White House Pets?,Politics,Fact Check,19 February 2018
"First Lady Melania Trump demanded that the White House be exorcised of ""demonic idols and images"" allegedly left there by the Obamas before she would enter it.",False,https://www.snopes.com/fact-check/melania-trump-hired-exorcist/,Did Melania Trump Hire an Exorcist to Cleanse the White House of Obama ‘Demons’?,Politics,Fact Check,22 February 2018
,,https://www.snopes.com/ap/2018/01/18/lawyer-oj-simpson-golfing-lot-staying-las-vegas/,"Lawyer: OJ Simpson Is Golfing a Lot, Staying in Las Vegas",Crime,Associated Press,18 January 2018
Fox News personality Tomi Lahren said that people who die during mass shootings don't believe in God enough.,False,https://www.snopes.com/fact-check/tomi-lahren-mass-shooting-victims-god/,Did Tomi Lahren Say That Victims of Mass Shootings Don’t ‘Believe in God Enough’?,Junk News,Fact Check,20 February 2018
Congresswoman Maxine Waters tweeted that there was no reason for anyone to own a gun because she has an armed security detail.,False,https://www.snopes.com/fact-check/maxine-waters-guncontrolnow-tweet/,Is This Maxine Waters #GunControlNow Tweet Real?,Junk News,Fact Check,20 February 2018
Metallica lead singer James Hetfield was photographed near a brown bear he shot and killed.,False,https://www.snopes.com/fact-check/is-james-hetfield-standing-near-a-bear-he-killed/,Is This James Hetfield Standing Near a Bear He Killed?,Viral Phenomena,Fact Check,19 February 2018
"Nikolas Cruz, the confessed gunman in the February 2018 school shooting in Parkland, Florida, is or was a member of a known white supremacist or white nationalist organization.",Unproven,https://www.snopes.com/fact-check/nikolas-cruz-white-supremacist-group/,Is the Florida Mass Shooter a Member of a White Supremacist Group?,Crime,Fact Check,20 February 2018
"News stories about a mass shooting at a Florida high school were timestamped days earlier than 14 February 2018, which prove that the mass shooting was actually a ""false flag"" hoax.",False,https://www.snopes.com/fact-check/were-stories-florida-shooting-before/,Were News Stories About the Florida Mass Shooting Posted Days Before It Happened?,Uncategorized,Fact Check,20 February 2018
A viral cartoon accurately reproduces statements made by Donald Trump on the presidential campaign trail.,True,https://www.snopes.com/fact-check/donald-trump-incitement-violence/,Did Donald Trump Encourage Violence at His Rallies?,Politics,Fact Check,
"A significant number of internet users 'attacked' Andrew Pollack, a man mourning the death of his daughter, on the basis of his support for Donald Trump.",Mixture,https://www.snopes.com/fact-check/andrew-pollack-parkland-trump/,Did People ‘Attack’ the Father of a School Shooting Victim for Wearing a Donald Trump T-Shirt?,Viral Phenomena,Fact Check,21 February 2018
"The cast of the film ""Black Panther"" was placed on an FBI watch list.",False,https://www.snopes.com/fact-check/black-panther-fbi-watch-list/,Was The Cast of ‘Black Panther’ Added to FBI Watch List?,Entertainment,Fact Check,21 February 2018
,,https://www.snopes.com/ap/2018/01/18/ex-trump-aide-sebastian-gorka-subject-arrest-warrant-white-house/,Ex-Trump Aide Sebastian Gorka Was Subject of Arrest Warrant at White House,U.S. Politics,Associated Press,18 January 2018
"Donald Trump registered his ""Make America Great Again"" slogan in November 2012.",True,https://www.snopes.com/fact-check/trump-patent-maga-2012/,Did Donald Trump Register ‘Make America Great Again’ in 2012?,Politics,Fact Check,21 February 2018
Laura Phelps is a crisis actor who lost children during school shootings at Sandy Hook Elementary in 2012 and Marjory Stoneman Douglas High School in 2018.,False,https://www.snopes.com/fact-check/is-laura-phelps-a-crisis-actor-who-lost-a-child-at-both-sandy-hook-and-parkland/,Is Laura Phelps a Crisis Actor Who Lost a Child at Both Sandy Hook and Marjory Stoneman Douglas?,Junk News,Fact Check,
"After a gunman killed schoolchildren and a teacher in Scotland in 1996, the UK banned handguns; no school shootings have taken place there since.",True,https://www.snopes.com/fact-check/dunblane-school-shootings-ban/,No School Shootings in the United Kingdom Since Handguns Were Banned?,Politics,Fact Check,16 February 2018
"White people have been attacked by black filmgoers at showings of ""Black Panther.""",False,https://www.snopes.com/fact-check/are-white-people-being-assaulted-at-showing-of-black-panther/,Are White People Being Assaulted at Showings of ‘Black Panther’?,Viral Phenomena,Fact Check,
"Snopes.com is an extremely liberal site with an agenda to discredit conservatives, paid for either by George Soros or the Clintons, or maybe Facebook.",False,https://www.snopes.com/fact-check/was-snopes-busted-ties-to-soros/,Was Snopes.com ‘BUSTED’ for Our CEO’s Ties to George Soros?,Junk News,Fact Check,17 February 2018
A Florida gun owner voluntarily gave up his AR-57 rifle to law enforcement after the Parkland school shooting.,True,https://www.snopes.com/fact-check/florida-man-surrenders-ar57/,Did a Florida Gun Owner Turn in His AR-57 After the Parkland School Shooting?,Politics,Fact Check,19 February 2018
"President Eisenhower rejected the idea of military parades, saying they ""would make us look weak.""",Mixture,https://www.snopes.com/fact-check/eisenhower-military-parades/,Did Dwight Eisenhower Reject the Idea of ‘Soviet-Style’ Military Parades?,Politics,Fact Check,15 February 2018
"Image depicts high school senior Chris Williams, shot nine times while protecting fellow students, leaving him in critical condition.",False,https://www.snopes.com/fact-check/chris-williams-parkland/,Was Parkland Student Chris Williams Shot While Saving Classmates?,Fauxtography,Fact Check,19 February 2018
A set of images show President Barack Obama and President Donald Trump in the aftermath of various school shootings.,Mixture,https://www.snopes.com/fact-check/presidential-responses-school-shootings/,Presidential Responses to School Shootings?,Politics,Fact Check,19 February 2018
"A photograph shows a twenty-foot-long shark that washed up on a beach in Kitty Hawk, North Carolina.",False,https://www.snopes.com/fact-check/did-huge-shark-wash-up-kitty-hawk/,Did a Huge Shark Wash Up on a North Carolina Beach?,Viral Phenomena,Fact Check,19 February 2018
,,https://www.snopes.com/ap/2018/01/17/bitcoin-10000-value-halved-since-mid-december/,"Bitcoin Below $10,000; Value Halved Since Mid-December",Technology,Associated Press,
"A baseball team for third-graders in Neosho, Missouri is raffling off an AR-15 rifle even after it was used to commit the mass shooting in Parkland, Florida.",True,https://www.snopes.com/fact-check/are-third-graders-raffling-off-an-ar-15-after-the-parkland-shooting/,Are Third-Graders Raffling Off an AR-15 After the Parkland Shooting?,Politics,Fact Check,
The Make-a-Wish Foundation apologized for sending ,False,https://www.snopes.com/fact-check/drake-bell-sick-boy/,Did Make-a-Wish Apologize for Sending the Wrong Drake to Visit a Terminally Ill Boy?,Viral Phenomena,Fact Check,19 February 2018
A viral Facebook video shows Prince George of Cambridge reciting the alphabet through Biblical verses.,False,https://www.snopes.com/fact-check/prince-george-bible-verses/,Does a Viral Video Show Prince George Reciting the Alphabet in Bible Verses?,Viral Phenomena,Fact Check,19 February 2018
We fact-check a series of claims about the damage caused by Colorado's legalization of recreational cannabis.,Mixture,https://www.snopes.com/fact-check/legal-cannabis-colorado/,What Were the Consequences of Legalizing Weed in Colorado?,Medical,Fact Check,14 February 2018
,,https://www.snopes.com/ap/2018/01/17/cellphone-jamming-system-tested-maryland-prison/,Cellphone Jamming System Tested at Maryland Prison,Crime,Associated Press,17 January 2018
,,https://www.snopes.com/ap/2018/01/17/fundraiser-saves-pony-lost-penis-cancer-frostbite/,"Fundraiser Saves Pony Who Lost Penis to Cancer, Frostbite",Odd News,Associated Press,
,,https://www.snopes.com/ap/2018/01/17/13-siblings-held-captive-likely-coerced-remain-quiet/,13 Siblings Held Captive Were Likely Coerced to Remain Quiet,Crime,Associated Press,17 January 2018
,,https://www.snopes.com/ap/2018/01/18/vistaprint-pamphlets-meant-customer/,Vistaprint: Pamphlets Meant for Other Customer,Controversy,Associated Press,18 January 2018
,,https://www.snopes.com/ap/2018/01/17/wave-lawsuits-filed-block-net-neutrality-repeal/,Wave of Lawsuits Filed to Block Net-Neutrality Repeal,U.S. Politics,Associated Press,17 January 2018
,,https://www.snopes.com/ap/2018/01/18/detroit-man-deported-mexico-30-years-u-s/,Detroit Man Deported to Mexico After 30 Years in U.S.,U.S. Politics,Associated Press,18 January 2018
,,https://www.snopes.com/ap/2018/01/18/amazon-narrows-list-20-second-headquarters/,Amazon Narrows List to 20 for Its Second Headquarters,Business,Associated Press,18 January 2018
A photograph shows Florida school shooter Nikolas Cruz wearing an antifa t-shirt.,False,https://www.snopes.com/fact-check/florida-shooter-antifa-shirt/,Is This the Florida Shooter in an Antifa Shirt?,Fauxtography,Fact Check,15 February 2018
"The accused school shooter in Florida is a Dreamer, a DACA recipient, or undocumented.",False,https://www.snopes.com/fact-check/florida-high-school-shooter-dreamer/,Is the Florida High School Shooter a ‘Dreamer’?,Horrors,Fact Check,14 February 2018
President Trump signed a bill blocking Obama-era background checks that would have made it easier to flag mentally ill potential gun purchasers.,Mostly True,https://www.snopes.com/fact-check/trump-sign-bill-revoking-obama-era-gun-checks-people-mental-illnesses/,Did President Trump Revoke Gun Background Checks for Mentally Ill People?,Politics,Fact Check,15 February 2018
"The Archbishop of Melbourne, Australia, called child sexual abuse a ""spiritual encounter with God, through the priest.""",False,https://www.snopes.com/fact-check/archbishop-pedophilia-spiritual-encounter/,Did an Australian Archbishop Call Pedophilia a ‘Spiritual Encounter With God’?,Religion,Fact Check,15 February 2018
A photograph shows a teacher carrying guns at a school in Israel.,Miscaptioned,https://www.snopes.com/fact-check/is-armed-teacher-students-israel/,Is This an Armed Teacher Protecting Students at an Israeli School?,Fauxtography,Fact Check,14 February 2018
Accused school shooter Nikolas Cruz has ties to the Islamic State or other Islamic extremist groups.,False,https://www.snopes.com/fact-check/florida-nikolas-cruz-isis/,Was the Suspected Florida High School Shooter Affiliated with the Islamic State?,Crime,Fact Check,15 February 2018
"The FBI received a warning about about suspected killer in the Parkland, Florida, school shooting.",True,https://www.snopes.com/fact-check/fbi-warned-florida-shooter/,Was the FBI Tipped Off About the Parkland Shooter?,Crime,Fact Check,15 February 2018
"An Instagram account linked to suspected shooter Nikolas Cruz featured an avatar that included a ""MAGA"" hat.",True,https://www.snopes.com/fact-check/did-shooters-instagram-picture-maga-hat/,Did the Florida Shooter’s Instagram Profile Picture Feature a ‘MAGA’ Hat?,Fauxtography,Fact Check,15 February 2018
BuzzFeed News published a story calling for guns to be taken away from white people.,False,https://www.snopes.com/fact-check/buzzfeed-white-people-guns/,Did BuzzFeed Advocate for Taking Away White People’s Guns?,Crime,Fact Check,15 February 2018
"""The Simpsons"" predicted that there would be a mass shooting at a screening of the movie ""Black Panther.""",False,https://www.snopes.com/fact-check/did-the-simpsons-predict-mass-shooting-at-black-panther-movie-screening/,Did ‘The Simpsons’ Predict a Mass Shooting at a ‘Black Panther’ Movie Screening?,Junk News,Fact Check,
,,https://www.snopes.com/ap/2018/01/15/intel-underfoot-floor-sensors-rise-retail-data-source/,Intel Underfoot: Floor Sensors Rise as Retail Data Source,Business,Associated Press,15 January 2018
,,https://www.snopes.com/ap/2018/01/15/singer-cranberries-dies-46/,Singer Dolores O’Riordan Dies at 46,World News,Associated Press,15 January 2018
The rapper DMX (Earl Simmons) died in February 2018.,False,https://www.snopes.com/fact-check/dmx-death-hoax/,Did Rapper DMX Die?,Entertainment,Fact Check,16 February 2018
The gunman suspected of killing at least seventeen people at a school in Florida in February 2018 was a registered Democrat.,False,https://www.snopes.com/fact-check/was-florida-school-shooter-democrat/,Was the Florida School Shooter a Registered Democrat?,Junk News,Fact Check,16 February 2018
,,https://www.snopes.com/ap/2018/01/12/trump-no-trip-london-embassy-choice/,Trump: No Trip to London Because of Embassy Choice,U.S. Politics,Associated Press,12 January 2018
"President Donald Trump blocked Jennie Willoughby, one of the ex-wives of former White House staff secretary Rob Porter, on Twitter.",False,https://www.snopes.com/fact-check/president-trump-block-jennie-willoughby-twitter/,Did President Donald Trump Block Jennie Willoughby on Twitter?,Politics,Fact Check,13 February 2018
,,https://www.snopes.com/ap/2018/01/12/guams-governor-fooled-russian-comedians-via-phone-call/,Guam’s Governor Fooled by Russian Comedians via Phone Call,U.S. Politics,Associated Press,12 January 2018
,,https://www.snopes.com/ap/2018/01/12/trump-partly-denies-also-defends-vulgar-immigrant-comments/,"Trump Partly Denies, Also Defends Vulgar Immigrant Comments",U.S. Politics,Associated Press,12 January 2018
,,https://www.snopes.com/ap/2018/01/12/whod-prefer-country-trumps-us-norwegians/,Who’d Prefer Their Country to Trump’s US? Norwegians Would,U.S. Politics,Associated Press,12 January 2018
,,https://www.snopes.com/ap/2018/01/12/haiti-shocked-outraged-reported-trump-remarks/,Haiti ‘Shocked and Outraged’ Over Reported Trump Remarks,U.S. Politics,Associated Press,12 January 2018
,,https://www.snopes.com/ap/2018/01/12/report-trump-lawyer-brokered-130000-payment-porn-star/,"Report: Trump Lawyer Brokered $130,000 Payment to Porn Star",U.S. Politics,Associated Press,12 January 2018
President Trump has proposed defunding NASA’s interest in the International Space Station to allow for commercial development of the asset.,True,https://www.snopes.com/fact-check/trump-want-turn-space-station-commercial-venture/,Does the White House Want to Turn the International Space Station into a Commercial Venture?,Politics,Fact Check,13 February 2018
